   1.00000000000000000000        0.133865473659585731021         28.2796931382132987285         72741422.6685618032861         0.00000000000000000000        0.128306304863207538158      
   1.05176069837955660116        0.137879771700795693919         26.8954602599657681215         60941595.0545031467736         0.00000000000000000000        0.132379210192144842334      
   1.10620056665585263570        0.142047292996626495817         25.6780735846430065369         51385241.9655611863018         0.00000000000000000000        0.136612257119336914430      
   1.16345828053382082117        0.146359380334659119218         24.6002175834475960373         43548561.8211302182644         0.00000000000000000000        0.140996915208912292162      
   1.22367969366972946998        0.150806987341266311985         23.6441740755379682312         37066582.9441250980672         0.00000000000000000000        0.145524294881373744145      
   1.28701820920695655427        0.155409930170633372749         22.7877953348621626311         31640076.9459163788943         0.00000000000000000000        0.150214753679931343949      
   1.35363517054271490913        0.160188646123601563371         22.0148396956487415396         27053931.2655208541673         0.00000000000000000000        0.155089114449252624782      
   1.42370027232113603613        0.165135052017276501505         21.3164480674769207646         23172839.4609738007675         0.00000000000000000000        0.160139403986435757734      
   1.49739199269964295394        0.170239916816251298485         20.6844996174609814573         19881385.7479491200029         0.00000000000000000000        0.165356562926719183432      
   1.57489804798973239298        0.175506702133380664897         20.1101352551801394238         17081292.5340153801499         0.00000000000000000000        0.170744489942514488068      
   1.65641587083028138871        0.180964520116241006344         19.5837576326785451179         14683450.5455926019604         0.00000000000000000000        0.176333095362357854781      
   1.74215311311143817088        0.186606770925095153993         19.1024137198159371428         12631204.0017075518845         0.00000000000000000000        0.182115950146563499137      
   1.83232817493020487673        0.192423287425096297925         18.6609357138468580466         10874969.4298951938499         0.00000000000000000000        0.188083084591701801396      
   1.92717076092513063686        0.198421536482605738601         18.2556323270959810854         9369942.80353788252614         0.00000000000000000000        0.194242607228287105314      
   2.02692246540727690819        0.204640822728762302663         17.8798592417477181099         8071962.91801718469742         0.00000000000000000000        0.200635078881336949543      
   2.13183738777797021700        0.211074218503186783379         17.5328782002670037713         6954710.84811389145216         0.00000000000000000000        0.207253824690623850562      
   2.24218277980100757769        0.217710796608101109174         17.2117361725135766710         5995055.71145250161590         0.00000000000000000000        0.214088189052791104307      
   2.35823972637812330619        0.224571737692012103117         16.9134801283471754088         5167937.58630195828573         0.00000000000000000000        0.221160529542229784619      
   2.48030386156186943565        0.231692693231854230762         16.6358952951626039383         4452651.63776319330236         0.00000000000000000000        0.228507973660542434660      
   2.60868612162982287149        0.239063312724838257105         16.3767669003546662079         3835843.62637087110966         0.00000000000000000000        0.236120518889254704182      
   2.74371353713843943857        0.246673564164825278536         16.1360949439233622195         3304967.52925676892528         0.00000000000000000000        0.243988599491918203656      
   2.88573006597416857133        0.254568708818705184341         15.9109263957284305744         2846180.04146054011107         0.00000000000000000000        0.252159688131381529348      
   3.03509746952387548234        0.262763758221470591697         15.7012612557698712718         2449822.77649806253567         0.00000000000000000000        0.260650034969286261425      
   3.19219623419645628470        0.271246462622205466596         15.5048847514424882636         2108102.44147184546455         0.00000000000000000000        0.269447930351152584866      
   3.35742654064305548391        0.280021314868925357537         15.3210586252112161984         1813881.10570019911097         0.00000000000000000000        0.278559100540857416739      
   3.53120928314479881117        0.289142452910815684155         15.1497828770760550781         1559546.86380535547551         0.00000000000000000000        0.288040665887512536318      
   3.71398714176474702598        0.298603718292981639836         14.9888427344318088527         1340131.11119579812123         0.00000000000000000000        0.297887403278301610398      
   3.90622570999518362012        0.308391686226856311586         14.8397147123486082224         1151501.21053228611549         0.00000000000000000000        0.308086718426509678236      
   4.10841468077271365460        0.318550047427401445717         14.6987075231511264374         988810.909552919475459         0.00000000000000000000        0.318685477761518873069      
   4.32106909388233240490        0.329102351363330223737         14.5680359394445595482         848569.660961387598320         0.00000000000000000000        0.329709648390722994890      
   4.54473064792799975875        0.340033643187225470160         14.4454851886237115050         727996.408691805011358         0.00000000000000000000        0.341145320182374818394      
   4.77996908021172779799        0.351352325583853199620         14.3310552706885823088         624380.747346037941554         0.00000000000000000000        0.353003099563942672923      
   5.02738361803617363416        0.363114678003861405658         14.2247461856391719578         535131.017370425789238         0.00000000000000000000        0.365343695243308954815      
   5.28760450512766800972        0.375309116454657769481         14.1258196759404151040         458447.416432302559741         0.00000000000000000000        0.378157058722456624494      
   5.56129460706796587910        0.387924459094319325854         14.0335374840572463971         392695.249279714405333         0.00000000000000000000        0.391433735582989794909      
   5.84915109982426560491        0.401020291156421206525         13.9478996099896658360         336174.518647286036838         0.00000000000000000000        0.405238713118543807790      
   6.15190724567872118146        0.414600228275443544640         13.8681677962026080738         287671.031075625762469         0.00000000000000000000        0.419578345664864454386      
   6.47033426108130627899        0.428644708365406089677         13.7950803002311384576         246120.984000914321470         0.00000000000000000000        0.434434806133886343437      
   6.80524328118404700678        0.443199148961123888773         13.7271606070051262888         210504.344684027067316         0.00000000000000000000        0.449859052310195896513      
   7.15748742606091855603        0.458287179497085384847         13.6644087165245715684         179943.987991763972047         0.00000000000000000000        0.465879174736152074099      
   7.52796397387672669129        0.473886227347828274556         13.6068246287894742946         153822.484168791541563         0.00000000000000000000        0.482474691813927489986      
   7.91761664654072825058        0.490022852705739741819         13.5544083437998344691         131460.136459487916227         0.00000000000000000000        0.499677442841508995085      
   8.32743801366727929344        0.506738299122800737464         13.5064216040205867415         112306.250731175263113         0.00000000000000000000        0.517535098302774525334      
   8.75847202096716527867        0.524006998468595717880         13.4628644094517311118         95935.5874350697922779         0.00000000000000000000        0.536024527707258768893      
   9.21181664951023226016        0.541844173649554331840         13.4229985025582022303         81947.1608671266343791         0.00000000000000000000        0.555166388736415626517      
